,Date,Device_ID,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Fail
1301,2020/07/10,Radar1OV15,86364776,0,0,0,17,269551,0,0,0,0
1302,2020/07/10,Radar1Qv55,239545472,0,0,0,10,262982,0,0,0,0
1303,2020/07/10,Radar1lq35,219709672,0,0,0,10,230966,0,0,0,0
1304,2020/07/10,Radar1RD84,84200336,0,0,0,10,269407,0,0,0,0
1305,2020/07/10,Radar1Bu59,24558664,0,0,0,92,249135,0,0,0,0
1306,2020/07/10,Radar1NY23,187205376,0,0,0,8,263215,0,0,0,0
1307,2020/07/10,Radar1gj43,138617728,0,0,0,70,249345,0,0,0,0
1308,2020/07/10,Radar1Kq68,152262576,0,0,6,9,267324,0,0,0,0
1309,2020/07/10,Radar1pq90,100348232,0,0,0,62,217801,0,0,0,0
1310,2020/07/10,Radar1Zp52,26665160,0,0,0,10,269084,0,0,0,0
1311,2020/07/10,Radar1qa39,99398496,0,0,0,58,249277,0,0,0,0
1312,2020/07/10,Radar1pG77,137295936,0,0,0,63,251417,0,0,0,0
1313,2020/07/10,Radar1ok64,106873768,0,0,0,9,264594,0,0,0,0
1314,2020/07/10,Radar1dU51,171991248,0,0,0,9,265668,0,0,9,0
1315,2020/07/10,Radar1xM30,24869584,0,0,0,92,247024,0,0,1,0
1316,2020/07/10,Radar1ow31,143166640,0,0,0,67,251145,0,0,0,0
1317,2020/07/10,Radar1tN35,217663104,0,0,21,91,251720,0,0,0,0
1318,2020/07/10,Radar1VY81,93862096,0,5,6,95,250886,0,0,0,0
1319,2020/07/10,Radar1hN73,164778416,0,0,0,8,258256,0,0,0,0
1320,2020/07/10,Radar1pG81,214439800,0,0,0,8,267372,0,0,0,0
1321,2020/07/10,Radar1iC48,213105416,0,0,0,8,262217,16,16,0,0
1322,2020/07/10,Radar1HE97,84250640,0,0,30,42,375850,0,0,14,0
1323,2020/07/10,Radar1JG97,180145296,0,0,0,10,268355,0,0,0,0
1324,2020/07/10,Radar1Fq51,41688208,0,0,0,8,330973,0,0,7,0
1325,2020/07/10,Radar1VO43,98058944,0,0,0,12,480741,0,0,0,0
1326,2020/07/10,Radar1Ui27,152710424,0,0,0,12,484064,0,0,0,0
1327,2020/07/10,Radar1qo39,179579152,0,0,0,7,321054,0,0,0,0
1328,2020/07/10,Radar1Ls87,31829224,136,0,1,6,330919,0,0,0,0
1329,2020/07/10,Radar1pb30,168306872,0,0,0,6,330520,0,0,4,0
1330,2020/07/10,Radar1iH40,74312944,0,0,6,60,251249,0,0,0,0
1331,2020/07/10,Radar1pq67,178228856,0,0,0,8,274978,0,0,0,0
1332,2020/07/10,Radar1Nu33,88497176,0,0,0,6,232366,0,0,6,0
1333,2020/07/10,Radar1nO66,201198856,0,0,0,9,231480,0,0,0,0
1334,2020/07/10,Radar1bR87,192721392,0,0,0,8,213700,0,0,0,0
1335,2020/07/10,Radar1rJ34,24583784,0,0,0,11,238636,0,0,0,0
1336,2020/07/10,Radar1Sq13,136247544,0,0,0,7,273993,0,0,0,0
1337,2020/07/10,Radar1rk64,23139608,0,0,0,8,279233,0,0,0,0
1338,2020/07/10,Radar1zP39,23781432,0,0,0,13,273140,0,0,0,0
1339,2020/07/10,Radar1Ss91,62842792,0,0,0,11,239054,0,0,1,0
1340,2020/07/10,Radar1TZ13,213999680,0,0,0,7,277993,0,0,0,0
1341,2020/07/10,Radar1sY31,83147168,0,0,0,13,278281,0,0,0,0
1342,2020/07/10,Radar1qJ29,195384368,0,0,0,12,215359,0,0,0,0
1343,2020/07/10,Radar1kM52,71903944,0,0,0,9,273906,0,0,26,0
1344,2020/07/10,Radar1Im92,234311592,0,0,0,12,280521,0,0,0,0
1345,2020/07/10,Radar1cA85,211233648,0,0,0,8,189773,0,0,0,0
1346,2020/07/10,Radar1BZ39,56358424,0,0,0,16,270057,0,0,0,0
1347,2020/07/10,Radar1Xr25,139571336,0,1331,0,13,224957,0,0,34,0
1348,2020/07/10,Radar1WA34,184186920,0,0,0,8,279373,0,0,0,0
1349,2020/07/10,Radar1XL37,165831696,0,0,0,13,274036,0,0,0,0
1350,2020/07/10,Radar1RX78,14969456,0,2,0,12,273818,0,0,34,0
1351,2020/07/10,Radar1RM23,83893336,0,0,6,8,274335,0,0,0,0
1352,2020/07/10,Radar1nA49,146626384,8688,0,12,6,267177,0,0,0,0
1353,2020/07/10,Radar1Oa59,84506312,0,0,0,13,270504,0,0,0,0
1354,2020/07/10,Radar1Nf71,148630544,0,0,0,8,242900,0,0,0,0
1355,2020/07/10,Radar1Tx52,56702616,0,0,0,14,264501,0,0,0,0
1356,2020/07/10,Radar1aA49,41733664,0,0,0,12,237567,0,0,0,0
1357,2020/07/10,Radar1lw56,75755088,0,0,0,11,274922,0,0,0,0
1358,2020/07/10,Radar1qF73,83340728,0,0,0,17,257647,0,0,0,0
1359,2020/07/10,Radar1nu18,173131016,0,0,0,11,239817,0,0,0,0
1360,2020/07/10,Radar1Na50,54921832,0,220,0,8,273349,0,0,24,0
1361,2020/07/10,Radar1SW28,101981664,0,0,0,12,273531,0,0,0,0
1362,2020/07/10,Radar1fa36,226025136,0,1,0,7,280144,0,0,7,0
1363,2020/07/10,Radar1ss94,96672408,0,0,0,12,236436,0,0,0,0
1364,2020/07/10,Radar1Na45,240710688,440,0,1,10,280059,0,0,0,0
1365,2020/07/10,Radar1ue62,162205256,0,0,0,14,266222,0,0,0,0
1366,2020/07/10,Radar1tG30,20499640,0,0,0,11,278026,0,0,0,0
1367,2020/07/10,Radar1lZ56,216740816,456,0,0,10,270638,0,0,0,0
1368,2020/07/10,Radar1Tv76,103322576,0,2693,0,12,302268,0,0,2522,0
1369,2020/07/10,Radar1uH80,66461912,0,0,0,8,270545,0,0,0,0
1370,2020/07/10,Radar1VM44,149328136,0,0,0,13,343100,0,0,8,0
1371,2020/07/10,Radar1ey76,85977552,0,0,0,13,241712,0,0,0,0
1372,2020/07/10,Radar1we93,31182280,0,10,0,12,279325,0,0,42,0
1373,2020/07/10,Radar1Bb60,93564440,0,0,0,6,279273,0,0,0,0
1374,2020/07/10,Radar1fW54,32017240,0,0,0,8,271710,0,0,0,0
1375,2020/07/10,Radar1CX10,43820040,0,0,0,12,273437,0,0,0,0
1376,2020/07/10,Radar1QI29,60390592,0,0,0,8,279324,0,0,0,0
1377,2020/07/10,Radar1aC92,103965136,0,0,0,11,216307,0,0,0,0
1378,2020/07/10,Radar1Uu27,89063624,0,0,0,8,215972,0,0,0,0
1379,2020/07/10,Radar1Pf60,65008080,0,0,0,8,213625,0,0,0,0
1380,2020/07/10,Radar1dx45,120689752,0,0,0,8,215264,0,0,1,0
1381,2020/07/10,Radar2Nv59,214751824,0,0,0,7,268881,0,0,0,0
1382,2020/07/10,Radar2Yx37,159846888,0,0,0,10,239581,0,0,6,0
1383,2020/07/10,Radar2QJ10,209040192,0,0,0,8,239451,0,0,0,0
1384,2020/07/10,Radar2mA21,56108800,0,0,0,9,197923,0,0,0,0
1385,2020/07/10,Radar2wu99,148457272,0,0,0,16,352453,0,0,0,0
1386,2020/07/10,Radar2Xz31,134793632,0,0,0,10,239471,0,0,0,0
1387,2020/07/10,Radar2OF86,5203056,0,0,0,11,239925,0,0,6,0
1388,2020/07/10,Radar2Hw10,139733432,0,0,0,8,256877,0,0,1,0
1389,2020/07/10,Radar2sF28,215481312,0,0,0,19,355920,0,0,0,0
1390,2020/07/10,Radar2Mw58,205329256,0,0,0,9,241431,0,0,0,0
1391,2020/07/10,Radar2GB95,111703288,0,0,0,8,238734,0,0,0,0
1392,2020/07/10,Radar2TY16,154532040,0,0,0,16,357672,0,0,0,0
1393,2020/07/10,Radar2cD72,236889272,0,0,0,5,214467,0,0,0,0
1394,2020/07/10,Radar2zo27,147522632,0,0,0,5,236540,0,0,0,0
1395,2020/07/10,Radar2FY76,161509984,0,0,0,6,240891,0,0,0,0
1396,2020/07/10,Radar2aD39,140122136,0,0,0,6,219360,0,0,0,0
1397,2020/07/10,Radar2ED15,193036688,0,0,0,13,269384,0,0,0,0
1398,2020/07/10,Radar2fO11,157190968,0,0,0,7,257963,0,0,0,0
1399,2020/07/10,Radar2vd31,243337640,0,0,0,9,240741,0,0,0,0
1400,2020/07/10,Radar2dS49,19779568,0,0,0,21,355538,0,0,0,0
1401,2020/07/10,Radar2Th19,9019616,0,0,0,7,213820,0,0,0,0
1402,2020/07/10,Radar2Px29,108541152,0,0,0,8,233941,0,0,0,0
1403,2020/07/10,Radar2cq13,67250688,0,0,0,11,239825,0,0,0,0
1404,2020/07/10,Radar2tR23,12243720,0,0,0,19,350165,0,0,0,0
1405,2020/07/10,Radar2pz58,241183064,0,0,0,16,352928,0,0,0,0
1406,2020/07/10,Radar2jp13,178442480,0,0,0,7,226164,0,0,0,0
1407,2020/07/10,Radar2eC75,178818376,0,0,0,11,213380,0,0,0,0
1408,2020/07/10,Radar2En28,240554488,0,0,0,10,214983,0,0,0,0
1409,2020/07/10,Radar2jG27,183153448,0,0,0,16,341792,0,0,0,0
1410,2020/07/10,Radar2lI46,126782040,0,0,0,9,214317,0,0,0,0
1411,2020/07/10,Radar2Il86,165876408,0,0,0,11,215171,0,0,1,0
1412,2020/07/10,Radar2Lb20,136078424,0,0,0,8,255988,0,0,0,0
1413,2020/07/10,Radar2ho23,134933456,0,0,0,11,221576,0,0,0,0
1414,2020/07/10,Radar2CE39,131649336,0,0,0,8,271276,0,0,1,0
1415,2020/07/10,Radar2gj90,54316120,2344,0,0,8,210758,0,0,0,0
1416,2020/07/10,Radar2Yy44,241154168,0,0,0,8,269365,0,0,0,0
1417,2020/07/10,Radar2rc67,72422992,0,0,0,9,215226,0,0,0,0
1418,2020/07/10,Radar2kz49,243654232,4960,0,0,14,89391,0,0,0,0
1419,2020/07/10,Radar2im98,3758776,0,0,0,8,235437,0,0,0,0
1420,2020/07/10,Radar2PE75,206934936,0,0,0,8,237886,0,0,0,0
1421,2020/07/10,Radar2xW91,236341976,0,100,0,19,353759,0,0,24,0
1422,2020/07/10,Radar2rG21,99762080,0,0,0,11,237464,0,0,3,0
1423,2020/07/10,Radar2qS78,140713104,0,0,0,16,354873,0,0,0,0
1424,2020/07/10,Radar2ja92,216374984,0,0,0,8,218178,0,0,0,0
1425,2020/07/10,Radar2uD88,183534752,0,0,0,9,235098,0,0,0,0
1426,2020/07/10,Radar2SH99,35746864,0,0,0,16,342218,0,0,0,0
1427,2020/07/10,Radar2Me36,123840368,0,0,0,11,216819,0,0,0,0
1428,2020/07/10,Radar2jW27,111257496,0,0,0,14,274365,0,0,0,0
1429,2020/07/10,Radar2Mx93,45054816,0,0,0,9,216734,0,0,0,0
1430,2020/07/10,Radar2NM45,223122696,0,0,0,11,218888,0,0,0,0
1431,2020/07/10,Radar2Bz10,147676560,0,0,0,12,219166,0,0,0,0
1432,2020/07/10,Radar2IA82,237269056,0,0,0,9,240867,0,0,0,0
1433,2020/07/10,Radar2xg92,90691512,0,0,0,8,225283,0,0,1,0
1434,2020/07/10,Radar2wg41,62225256,0,0,0,19,343080,0,0,0,0
1435,2020/07/10,Radar2DG36,42266528,0,0,0,10,239704,0,0,2,0
1436,2020/07/10,Radar2pm50,82507864,0,0,0,8,212508,0,0,0,0
1437,2020/07/10,Radar2Pb18,80770256,0,0,0,8,210531,0,0,0,0
1438,2020/07/10,Radar2Su13,173514800,0,0,0,9,238529,0,0,0,0
1439,2020/07/10,Radar2uG87,173781008,0,0,0,12,238938,0,0,0,0
1440,2020/07/10,Radar2mD72,208492256,0,0,0,13,280651,0,0,0,0
1441,2020/07/10,Radar2jy66,124289384,0,0,0,11,239318,0,0,0,0
1442,2020/07/10,Radar2Jw81,134787440,0,0,0,9,240181,0,0,0,0
1443,2020/07/10,Radar2pV87,232803144,0,0,0,9,241606,0,0,0,0
1444,2020/07/10,Radar2fZ83,148760672,0,0,0,8,257395,0,0,0,0
1445,2020/07/10,Radar3kW10,52573280,0,0,5,17,319021,0,0,0,0
1446,2020/07/10,Radar3ES56,61563504,0,0,2,3,264699,0,0,4,0
1447,2020/07/10,Radar3sa67,230900064,0,0,0,8,494862,0,0,0,0
1448,2020/07/10,Radar3pZ59,30745008,0,0,0,6,352178,0,0,0,0
1449,2020/07/10,Radar3hI88,119191184,0,0,0,10,268080,0,0,0,0
1450,2020/07/10,Radar3Gt83,9059816,0,0,0,11,236252,0,0,22,0
1451,2020/07/10,Radar3MW26,212498128,0,1,6,13,267946,0,0,1,0
1452,2020/07/10,Radar3op41,32261240,0,4,0,98,248942,0,0,20,0
1453,2020/07/10,Radar3dX87,3346136,0,0,0,13,263570,0,0,0,0
1454,2020/07/10,Radar3xN12,209844136,0,0,0,11,267770,0,0,2,0
1455,2020/07/10,Radar3wB29,216039144,0,8,0,58,249158,0,0,2,0
1456,2020/07/10,Radar3UF66,23073016,0,0,0,63,248194,0,0,1,0
1457,2020/07/10,Radar3WW31,114015656,0,0,0,59,248512,0,0,1,0
1458,2020/07/10,Radar3qb60,74982632,0,0,0,8,331310,0,0,0,0
1459,2020/07/10,Radar3Zc36,7959928,0,0,0,17,223130,0,0,0,0
1460,2020/07/10,Radar3dc38,216178944,0,62,0,95,251853,0,0,145,0
1461,2020/07/10,Radar3LS25,122203072,0,0,0,9,296009,0,0,0,0
1462,2020/07/10,Radar3QQ34,199432552,0,0,0,9,321032,0,0,0,0
1463,2020/07/10,Radar3EP53,165254344,0,1,0,9,267320,0,0,0,0
1464,2020/07/10,Radar3TJ66,237094960,80,0,0,8,267381,0,0,0,0
1465,2020/07/10,Radar3iB54,24481408,0,0,0,6,262655,0,0,0,0
1466,2020/07/10,Radar3Al78,92104712,0,0,0,8,318367,0,0,1,0
1467,2020/07/10,Radar3Xi48,117661256,0,0,0,7,339360,0,0,1,0
1468,2020/07/10,Radar3fo28,89150056,0,0,0,13,206713,0,0,0,0
1469,2020/07/10,Radar3sg18,84106784,0,1,0,12,485375,0,0,3,0
1470,2020/07/10,Radar3jF85,136540720,0,0,0,68,250961,0,0,0,0
1471,2020/07/10,Radar3XI70,110801208,0,0,0,8,335471,0,0,10,0
1472,2020/07/10,Radar3DY76,67956688,0,0,0,61,245940,0,0,0,0
1473,2020/07/10,Radar3ei91,226325800,0,0,6,6,199207,0,0,0,0
1474,2020/07/10,Radar3HD98,137208024,0,0,0,8,329809,0,0,0,0
1475,2020/07/10,Radar3gI10,242200704,0,0,0,14,480689,0,0,0,0
1476,2020/07/10,Radar3FG61,241762248,0,1,6,10,486447,0,0,33,0
1477,2020/07/10,Radar3uh55,113882848,0,0,0,12,486411,0,0,0,0
1478,2020/07/10,Radar3SA36,60025664,0,0,0,8,223653,0,0,0,0
1479,2020/07/10,Radar3jE87,69307056,0,0,0,6,315098,0,0,1,0
1480,2020/07/10,Radar3LA25,176912912,0,0,16,16,336698,0,0,0,0
1481,2020/07/10,Radar3hV58,193275672,0,0,0,10,268249,0,0,0,0
1482,2020/07/10,Radar3mb56,182152120,0,0,0,8,268663,0,0,0,0
1483,2020/07/10,Radar3kd24,12194976,0,0,0,16,365744,0,0,0,0
1484,2020/07/10,Radar3yn19,193223728,0,0,0,90,249194,0,0,0,0
1485,2020/07/10,Radar3IO16,117342504,0,0,0,10,259244,0,0,0,0
1486,2020/07/10,Radar3yY54,132654880,0,0,0,16,354978,0,0,0,0
1487,2020/07/10,Radar3qO41,172329496,0,0,0,9,211110,0,0,0,0
1488,2020/07/10,Radar3PZ82,212455280,0,0,0,8,270159,0,0,0,0
1489,2020/07/10,Radar3cP21,46892808,0,0,0,10,328436,0,0,0,0
1490,2020/07/10,Radar3vQ63,165546008,0,0,0,11,237465,0,0,0,0
1491,2020/07/10,Radar3Sg73,202917288,0,0,0,7,36,0,0,0,0
1492,2020/07/10,Radar3rK66,94212000,0,0,0,7,36,0,0,0,0
1493,2020/07/10,Radar3Qf20,156685248,0,0,0,8,236052,0,0,0,0
1494,2020/07/10,Radar3Of97,79789480,0,0,0,15,253635,0,0,0,0
1495,2020/07/10,Radar3Ao57,60850496,0,0,0,8,214972,0,0,0,0
1496,2020/07/10,Radar3Sp90,99125984,0,0,0,8,221510,8,8,0,0
1497,2020/07/10,Radar3DX95,219145904,0,0,0,16,350871,0,0,0,0
1498,2020/07/10,Radar4kT85,197766384,0,0,0,9,220613,0,0,1,0
1499,2020/07/10,Radar4Iu43,182484128,0,0,0,8,219098,0,0,0,0
1500,2020/07/10,Radar4eG66,106676336,0,9,215,3,341156,0,0,1,0
1501,2020/07/10,Radar4zE53,23339360,0,0,0,19,352020,0,0,0,0
1502,2020/07/10,Radar4Jw87,135207312,0,0,6,10,240127,0,0,0,0
1503,2020/07/10,Radar4mE59,92186296,0,0,0,8,234556,0,0,1,0
1504,2020/07/10,Radar4mW94,148405168,0,0,0,6,258982,0,0,0,0
1505,2020/07/10,Radar4Fz85,31430752,0,21,0,23,352341,0,0,33,0
1506,2020/07/10,Radar4ww36,17142288,0,0,0,16,357665,0,0,0,0
1507,2020/07/10,Radar4or76,102535472,2456,0,0,12,241289,0,0,0,0
1508,2020/07/10,Radar4CY60,191082680,0,0,0,8,214397,0,0,0,0
1509,2020/07/10,Radar4YK27,176881992,0,0,0,11,214952,0,0,1,0
1510,2020/07/10,Radar4wZ79,41029976,0,0,0,10,221462,0,0,0,0
1511,2020/07/10,Radar4QX20,181152824,0,0,0,11,237155,0,0,0,0
1512,2020/07/10,Radar4jD93,156496640,0,0,0,10,241205,0,0,4,0
1513,2020/07/10,Radar4nW55,165518800,0,0,0,9,240255,0,0,0,0
1514,2020/07/10,Radar4tk85,89358800,0,0,0,11,215388,0,0,0,0
1515,2020/07/10,Radar4uu43,213232288,0,0,0,8,268418,0,0,0,0
1516,2020/07/10,Radar4OC86,217482816,0,0,0,15,280671,0,0,0,0
1517,2020/07/10,Radar4WL64,5011840,0,0,0,10,2054,0,0,0,0
1518,2020/07/10,Radar4Nx14,70056088,0,0,0,9,25,0,0,1,0
1519,2020/07/10,Radar4wf33,50631072,0,0,0,7,31,0,0,0,0
1520,2020/07/10,Radar4dR14,220112984,0,61,0,15,520,0,0,0,0
1521,2020/07/10,Radar4Ye96,70964024,56,0,12,8,139878,0,0,0,0
1522,2020/07/10,Radar4Kq57,14564952,0,0,0,15,53,0,0,0,0
1523,2020/07/10,Radar4ef80,62324136,0,0,0,9,239606,0,0,1,0
1524,2020/07/10,Radar4qX40,207486992,0,0,0,9,255992,0,0,0,0
1525,2020/07/10,Radar4jD24,132071840,0,0,0,19,355078,0,0,0,0
1526,2020/07/10,Radar4Is26,234812888,0,1,0,11,241951,0,0,2,0
1527,2020/07/10,Radar4kc69,136576616,0,0,0,7,31,0,0,0,0
1528,2020/07/10,Radar4Dg70,2413408,88,0,0,9,29,0,0,0,0
1529,2020/07/10,Radar4QB40,146972584,0,34,0,23,308752,0,0,205,0
1530,2020/07/10,Radar4xK88,173990712,0,0,12,9,238716,0,0,0,0
1531,2020/07/10,Radar4gf12,75261968,0,7,0,8,237320,0,0,0,0
1532,2020/07/10,Radar4jB35,138577928,552,0,0,11,241089,0,0,0,0
1533,2020/07/10,Radar4yW54,209431296,0,0,0,9,238475,0,0,0,0
1534,2020/07/10,Radar4gP31,217412040,0,0,0,9,215931,0,0,0,0
1535,2020/07/10,Radar4CS82,81738232,0,0,0,19,341299,0,0,1,0
1536,2020/07/10,Radar4ww20,3612080,0,0,112,20,359893,0,0,0,0
1537,2020/07/10,Radar4zW51,5014960,0,0,0,9,213576,0,0,0,0
1538,2020/07/10,Radar4oi32,231026752,0,0,0,9,240096,0,0,0,0
1539,2020/07/10,Radar4aA64,12726064,0,0,0,8,268233,0,0,0,0
1540,2020/07/10,Radar4kG59,43496240,0,0,0,6,19160,0,0,0,0
1541,2020/07/10,Radar4xv76,204311272,176,0,0,15,53,0,0,0,0
1542,2020/07/10,Radar4qn39,90452008,0,0,0,11,239679,0,0,0,0
1543,2020/07/10,Radar4Rc59,66029696,0,0,0,9,215813,0,0,0,0
1544,2020/07/10,Radar4NP58,20363088,0,0,0,15,53,0,0,0,0
1545,2020/07/10,Radar4PS65,31537152,0,0,0,10,31,0,0,0,0
1546,2020/07/10,Radar4Fk62,102699816,0,0,0,11,241621,0,0,0,0
1547,2020/07/10,Radar4qU71,8697968,0,0,0,11,238844,0,0,4,0
1548,2020/07/10,Radar4pU58,129638120,0,0,0,12,43,0,0,0,0
1549,2020/07/10,Radar4YV24,15682592,0,0,0,4,9,0,0,0,0
1550,2020/07/10,Radar4pm92,31969440,0,0,0,10,49,48,48,0,0
1551,2020/07/10,Radar4Df99,129009000,0,0,0,16,54,0,0,0,0
1552,2020/07/10,Radar4ZB42,58474184,0,0,13,5,258165,0,0,0,0
1553,2020/07/10,Radar4nH22,88850168,0,0,0,6,29,0,0,0,0
1554,2020/07/10,Radar4lU52,5534864,0,0,0,6,236976,0,0,0,0
1555,2020/07/10,Radar4ES91,200948016,0,0,0,6,259067,0,0,0,0
1556,2020/07/10,Radar4qg26,42855896,0,0,0,6,258056,0,0,0,0
1557,2020/07/10,Radar4OA95,94016744,0,0,0,39,408699,0,0,0,0
1558,2020/07/10,Radar5jm61,166120560,0,0,0,7,306935,0,0,18,0
1559,2020/07/10,Radar5yi50,3298984,0,0,0,38,409906,0,0,0,0
1560,2020/07/10,Radar5hy16,159078408,0,0,0,7,268619,0,0,0,0
1561,2020/07/10,Radar5Te50,20957712,0,0,0,8,264163,0,0,0,0
1562,2020/07/10,Radar5Ap43,220469480,0,0,0,9,266912,0,0,0,0
1563,2020/07/10,Radar5vs41,155021832,0,0,0,7,266475,0,0,0,0
1564,2020/07/10,Radar5HQ81,181445216,0,0,0,66,251583,0,0,0,0
1565,2020/07/10,Radar5wo63,7013336,0,2,0,94,250535,0,0,0,0
1566,2020/07/10,Radar5UY97,100672000,0,0,0,6,328449,0,0,0,0
1567,2020/07/10,Radar5ZL23,190825312,0,0,0,11,341197,0,0,0,0
1568,2020/07/10,Radar5aa47,214019784,0,0,0,60,248414,0,0,0,0
1569,2020/07/10,Radar5VI23,81077392,0,0,0,60,249067,0,0,0,0
1570,2020/07/10,Radar5kz32,234029576,0,0,0,63,249040,0,0,0,0
1571,2020/07/10,Radar5lO52,203372360,0,0,0,12,330766,0,0,1,0
1572,2020/07/10,Radar5Kv31,199961808,0,0,0,7,329214,0,0,0,0
1573,2020/07/10,Radar5ZJ81,48996880,0,0,0,6,334819,0,0,0,0
1574,2020/07/10,Radar5Sa59,29227712,0,0,0,9,462990,0,0,0,0
1575,2020/07/10,Radar5Mf82,135007160,0,0,0,11,465255,0,0,0,0
1576,2020/07/10,Radar5Uq90,153332352,0,0,0,11,481408,0,0,0,0
1577,2020/07/10,Radar5tk78,126514128,0,0,0,11,480288,0,0,0,0
1578,2020/07/10,Radar5fR89,135719416,0,0,0,10,471137,0,0,0,0
1579,2020/07/10,Radar5FP93,118973320,0,0,0,11,468592,0,0,0,0
1580,2020/07/10,Radar5GU30,4013080,0,0,0,9,320259,0,0,10,0
1581,2020/07/10,Radar5GR92,60074992,0,0,0,7,321090,0,0,1,0
1582,2020/07/10,Radar5Bz68,52032088,0,0,0,58,248790,0,0,2,0
1583,2020/07/10,Radar5Lz42,208503912,0,1,0,78,248188,0,0,104,0
1584,2020/07/10,Radar5do87,191813400,0,0,0,10,477390,0,0,1,0
1585,2020/07/10,Radar5WV74,8265496,0,0,0,9,483623,0,0,0,0
1586,2020/07/10,Radar5DF60,82924992,0,0,0,10,479613,0,0,0,0
1587,2020/07/10,Radar5xA79,151658808,0,0,0,8,321711,0,0,2,0
1588,2020/07/10,Radar5Tg29,228962552,0,0,0,11,484946,0,0,0,0
1589,2020/07/10,Radar5cu15,152668552,0,0,0,10,469322,0,0,0,0
1590,2020/07/10,Radar5ab31,70538896,0,0,0,8,332038,0,0,0,0
1591,2020/07/10,Radar5xb10,128916296,0,0,0,7,331601,0,0,0,0
1592,2020/07/10,Radar5kr55,189032040,0,0,0,7,336438,0,0,0,0
1593,2020/07/10,Radar5bu88,133453568,0,0,0,8,320388,0,0,0,0
1594,2020/07/10,Radar5bi40,206086832,0,0,0,7,337599,0,0,0,0
1595,2020/07/10,Radar5jA41,53171072,0,0,0,10,465923,0,0,0,0
1596,2020/07/10,Radar5GW48,87040424,0,0,0,8,338824,0,0,1,0
1597,2020/07/10,Radar5MF50,170551456,0,0,0,10,481207,0,0,0,0
1598,2020/07/10,Radar5dA56,187256952,0,0,6,57,249306,0,0,1,0
1599,2020/07/10,Radar5mR29,170357240,0,0,0,11,482801,0,0,0,0
1600,2020/07/10,Radar5NB12,178172616,0,0,0,8,264123,0,0,0,0
1601,2020/07/10,Radar5lZ55,164983048,0,0,0,57,249115,0,0,0,0
1602,2020/07/10,Radar5ee83,212224296,0,0,0,9,268931,0,0,11,0
1603,2020/07/10,Radar5Ap16,202759912,0,0,0,68,248950,0,0,0,0
1604,2020/07/10,Radar5Ov83,22634176,0,107,4,9,246904,0,0,13,0
1605,2020/07/10,Radar5Kq33,126874072,0,0,0,9,264413,0,0,0,0
1606,2020/07/10,Radar5GD78,242244648,0,0,0,10,268773,0,0,0,0
1607,2020/07/10,Radar5zK82,172451336,0,0,0,8,265127,0,0,0,0
1608,2020/07/10,Radar5Ai65,155222672,0,0,0,64,209534,0,0,1,0
1609,2020/07/10,Radar5kx71,183652320,0,15,0,95,250854,0,0,155,0
1610,2020/07/10,Radar5HU27,50113264,0,0,0,89,241170,0,0,0,0
1611,2020/07/10,Radar5TO69,103110888,0,0,0,5,225438,0,0,0,0
1612,2020/07/10,Radar5hV58,61514280,0,0,0,8,191800,0,0,1,0
1613,2020/07/10,Radar6JN87,80316848,0,0,0,6,364345,0,0,0,0
1614,2020/07/10,Radar6Nv32,222604632,0,0,0,8,206178,0,0,0,0
1615,2020/07/10,Radar6yn84,13651280,0,0,3,7,216406,0,0,0,0
1616,2020/07/10,Radar6YH38,86357008,0,0,0,8,220094,0,0,0,0
1617,2020/07/10,Radar6jb83,137736184,0,0,0,8,174892,0,0,0,0
1618,2020/07/10,Radar6Qy58,148179600,0,0,0,8,219117,0,0,0,0
1619,2020/07/10,Radar6zT53,27017768,0,0,0,8,225035,0,0,9,0
1620,2020/07/10,Radar6li36,178966168,0,1,10,3,217289,0,0,0,0
1621,2020/07/10,Radar6GK68,72544712,0,0,0,8,267317,0,0,0,0
1622,2020/07/10,Radar6pF14,29331536,0,0,0,8,236008,0,0,0,0
1623,2020/07/10,Radar6QF12,20136512,0,0,0,16,54,0,0,5,0
1624,2020/07/10,Radar6wj91,5785648,0,0,0,18,56,0,0,0,0
1625,2020/07/10,Radar6GT59,52287088,0,0,0,7,270506,0,0,0,0
1626,2020/07/10,Radar6kk88,180796400,0,0,0,7,204865,0,0,0,0
1627,2020/07/10,Radar6Ym84,114487616,0,0,0,7,236211,0,0,0,0
1628,2020/07/10,Radar6SQ88,223845744,0,0,0,11,32,0,0,1,0
1629,2020/07/10,Radar6uN65,204138112,0,0,0,16,53,0,0,0,0
1630,2020/07/10,Radar6Uc53,149951976,0,0,0,8,352152,0,0,12,0
1631,2020/07/10,Radar6Ns32,102885576,0,0,0,5,220115,0,0,0,0
1632,2020/07/11,Radar1el18,2153248,0,0,0,19,330473,0,0,3,0
1633,2020/07/11,Radar1KK37,225796328,0,1,0,15,333658,0,0,0,0
1634,2020/07/11,Radar1xf65,168667432,48,0,0,8,268930,0,0,0,0
1635,2020/07/11,Radar1wy43,113696656,0,0,0,7,255953,0,0,0,0
1636,2020/07/11,Radar1bD32,182148632,1848,0,3,7,410940,0,0,2,0
1637,2020/07/11,Radar1pi49,71158032,0,0,0,8,411332,0,0,1,0
1638,2020/07/11,Radar1dm83,56662048,336,0,0,10,421334,0,0,0,0
